K_fit,Nft_fit,Nft_fit_lo95,Nft_fit_hi95,b,b_lo95,b_hi95
19.776906577190054,177.76230107926824,176.94827144169037,178.58073414785935,2.0254186749146053,2.0217238122299515,2.029428455315145
19.966346649890323,181.22803971118663,180.40362622867607,182.0576604510427,2.0254186749146053,2.0217238122299515,2.029428455315145
20.157601341120778,184.76134803697067,183.926455406374,185.60228172019805,2.0254186749146053,2.0217238122299515,2.029428455315145
20.35068803284483,188.36354342760956,187.51807657998563,189.21563131145638,2.0254186749146053,2.0217238122299515,2.029428455315145
20.545624273525114,192.03596893818505,191.17983308422876,192.89670742384578,2.0254186749146053,2.0217238122299515,2.029428455315145
20.74242777971845,195.77999380862246,194.9130944857718,196.64939665551012,2.0254186749146053,2.0217238122299515,2.029428455315145
20.941116437685924,199.59701397420147,198.71925709547654,200.47509219658787,2.0254186749146053,2.0217238122299515,2.029428455315145
21.14170830501849,203.48845258602233,202.5997444906456,204.37521434089402,2.0254186749146053,2.0217238122299515,2.029428455315145
21.344221612278076,207.45576054161748,206.55600804746697,208.35114603388436,2.0254186749146053,2.0217238122299515,2.029428455315145
21.548674764654507,211.50041702591048,210.58952748385704,212.40439882674548,2.0254186749146053,2.0217238122299515,2.029428455315145
21.755086343638194,215.62393006271964,214.70181141290283,216.53649400714258,2.0254186749146053,2.0217238122299515,2.029428455315145
21.963475108708916,219.82783707701535,218.8953623256262,220.7489745782733,2.0254186749146053,2.0217238122299515,2.029428455315145
22.17385999904072,224.11370546813814,223.1737440208816,225.04340434996416,2.0254186749146053,2.0217238122299515,2.029428455315145
22.386260135223228,228.48313319419447,227.53315970279309,229.42219952801284,2.0254186749146053,2.0217238122299515,2.029428455315145
22.60069482099938,232.9377493678443,231.97721206659472,233.88697896110253,2.0254186749146053,2.0217238122299515,2.029428455315145
22.81718354501979,237.47921486370487,236.50758341618683,238.43864735077474,2.0254186749146053,2.0217238122299515,2.029428455315145
23.03574598261402,242.10922293759785,241.12643011409588,243.07889564076953,2.0254186749146053,2.0217238122299515,2.029428455315145
23.256401997578692,246.829499857868,245.8354800291176,247.80944768223924,2.0254186749146053,2.0217238122299515,2.029428455315145
23.47917164398283,251.64180554901174,250.63649477425645,252.63130089113668,2.0254186749146053,2.0217238122299515,2.029428455315145
23.704075167990386,256.5479342478522,255.53128002169086,257.5452774952028,2.0254186749146053,2.0217238122299515,2.029428455315145
23.93113300970037,261.5497151725105,260.5216805874256,262.55915446211645,2.0254186749146053,2.0217238122299515,2.029428455315145
24.160365805004492,266.649013204417,265.6095412285506,267.67059216603434,2.0254186749146053,2.0217238122299515,2.029428455315145
24.391794387462582,271.84772958361924,270.7967829337455,272.87984038080435,2.0254186749146053,2.0217238122299515,2.029428455315145
24.625439790196115,277.14780261764884,276.0853502998674,278.19046793211646,2.0254186749146053,2.0217238122299515,2.029428455315145
24.86132324779971,282.55120840420517,281.4772015547549,283.60441443296236,2.0254186749146053,2.0217238122299515,2.029428455315145
25.099466198271053,288.0599615679315,286.9743537969809,289.12367038357684,2.0254186749146053,2.0217238122299515,2.029428455315145
25.33989028495925,293.6761160115545,292.5788635183548,294.7503371668698,2.0254186749146053,2.0217238122299515,2.029428455315145
25.582617358531824,299.40176568166726,298.2928273732582,300.4864595295803,2.0254186749146053,2.0217238122299515,2.029428455315145
25.827669478960665,305.23904534944586,304.1183829630074,306.33271904630544,2.0254186749146053,2.0217238122299515,2.029428455315145
