M_true,M_hat,distance_r_over_a
0.00022312534584519665,0.0003755625749129502,16.15549442140351
0.00024764655921860986,0.001129420408454877,15.231546211727817
0.00046609572542837484,0.0004022572534694114,10.0
0.12061099835660363,0.12073420827746027,6.4031242374328485
0.00030367878291881435,0.0005357236481789571,9.055385138137417
0.1282224047239511,0.12830576222842072,3.605551275463989
0.012328115055419326,0.011813071413221118,2.23606797749979
0.00023513821715586265,0.00023189312244576332,12.727922061357855
0.00023982234819369992,0.00025165960705769334,13.601470508735444
0.0005678662854703707,0.0001742800780830092,8.48528137423857
0.0020936305077391268,0.0020891941178128055,7.0710678118654755
0.009489516851858518,0.009914945379766386,4.0
0.001980437859421912,0.0018953267638322484,5.0
0.00023380578243484645,0.0004346416508143558,10.0
0.0001310358191819159,0.0006250657860416386,17.029386365926403
0.00019973135208843263,0.00010430840787804525,11.180339887498949
0.009767350142207245,0.009895946716155637,6.324555320336759
0.0011365773986324506,0.0018833693296184289,15.524174696260024
0.0008696752581233784,0.001104383393800163,10.198039027185569
0.00012850477724920157,-0.0008584063838960204,16.278820596099706
0.0016215243449443169,0.0016631368930891312,4.47213595499958
0.017334324752975173,0.018133933752436764,5.385164807134504
0.0006198887410132831,0.00044924545791844516,7.810249675906654
0.06360197184958195,0.06290576968393535,2.23606797749979
0.0014707080184664302,0.00018848129076032456,4.47213595499958
0.000579986985521934,0.000464994537831007,6.708203932499369
0.002210393861904096,0.0024532022953236525,3.605551275463989
0.0004839657979371341,0.0001914584139966881,8.602325267042627
0.0001602023944424869,0.0003534406387750898,12.529964086141668
0.0001029604893404694,1.7795686135880346e-05,15.0
0.00033170525471218115,0.00022146395833350335,9.486832980505138
0.0001901453178844043,-0.00020138560870239534,11.313708498984761
0.00019328939233816196,9.37775291508944e-05,12.165525060596439
0.0034844575266788635,0.003063015347710779,2.8284271247461903
0.00013864014034204212,0.00048683241157365594,13.416407864998739
9.94384709636101e-05,0.0007368044135731668,15.0
0.0001748371799410184,-0.00022049433264388727,11.704699910719626
0.00021074370694839462,3.4319174961187785e-05,11.704699910719626
0.00010344175090399647,-0.00019183022002966906,14.866068747318506
0.00017982042732360456,0.0007229120103579279,12.36931687685298
0.0002140619307313323,0.0009854741151271319,11.40175425099138
0.0008299407106873161,0.0008319124743358542,5.830951894845301
0.00013822784692609137,0.0005870453606839634,13.152946437965905
0.027114450347636033,0.026975966123297113,2.0
0.00021339381522666393,0.0007645442593378894,11.0
0.0004366698287479085,-0.00013920053304046455,8.06225774829855
0.0009784135100459692,0.0012721113476823346,6.0
0.0004881086229361637,0.0006464020584899068,8.06225774829855
0.0015292121864463124,0.0019975452079417175,4.242640687119285
0.0003133994729160513,-0.00016692003449484457,8.94427190999916
0.00014888998518686536,0.00012840857958975948,13.341664064126334
0.0007362837916889853,-0.00029383127378171826,6.082762530298219
0.021909255340408332,0.021676592939704278,3.1622776601683795
0.00035451332866268814,0.0009940730924351817,10.198039027185569
0.7843878741170214,0.7845383556565689,2.23606797749979
0.0001869995570684169,7.204537640957958e-05,11.40175425099138
6.844040542698083e-05,0.0003493871587479428,17.69180601295413
0.0002552018050984691,0.0001788379686191771,9.899494936611665
0.000594239739068332,0.0010198216498351663,8.54400374531753
0.0011790971583053567,0.0012334516733535196,5.0990195135927845
0.00019787960456786003,-0.00010254472030638061,11.180339887498949
0.002098882688172708,0.0025873180990037825,3.605551275463989
0.0001665155307712927,-4.432614286217562e-05,13.45362404707371
0.0007947267024413602,0.0010151053524686858,7.211102550927978
0.0009539727291287377,0.0009190312004566025,5.385164807134504
0.000610080902159291,0.000685734562485831,7.810249675906654
0.00012873778976585585,0.0008400007703704101,13.038404810405298
0.5071733036495216,0.5065706430231262,3.605551275463989
0.009666809080867386,0.00987798039824479,4.123105625617661
0.00017735697275780536,0.0010701267989420458,11.045361017187261
0.00025480219228880786,-0.00010258622696328107,11.313708498984761
0.008321257051804379,0.008415394379370115,7.211102550927978
0.000475178189789362,0.0009220618448564772,8.48528137423857
0.5064371820769619,0.5069147211801587,4.47213595499958
0.0021065524432743324,0.002814459509482432,4.123105625617661
0.000902273122628756,0.0009720640292941157,5.0
0.00013475581078103077,0.0002868879816104842,12.36931687685298
0.006365232651277205,0.006590233532570043,3.605551275463989
0.01580774499039782,0.01575252841861219,6.4031242374328485
0.010512613835257827,0.01018368956070181,5.830951894845301
0.0012947821627824446,0.000928298661234301,5.830951894845301
0.00035824511409301497,0.0005830526705680363,7.810249675906654
0.00017862191913073044,-0.0004819942939901657,12.806248474865697
0.0002958433527202368,0.0002692943486237835,8.54400374531753
0.00028184396042076586,0.00021806858211246942,9.0
0.0008849690853514682,0.0018054509498157888,8.246211251235321
0.001821095048928045,0.001732409590282309,7.0
0.0006985349058519816,0.000780152804814473,7.0710678118654755
0.0015185648737321782,0.0023855368691055815,4.0
0.0001395271017028904,-0.00010446352439277232,12.083045973594572
0.0004863302610217952,1.999262166863143e-05,7.280109889280518
0.00014231034276197376,-0.0005672697854587484,14.212670403551895
0.001217690297899745,0.0018030189265125776,10.198039027185569
0.00018038082491790087,2.63767853693139e-07,13.45362404707371
0.0006546923060003361,0.0005429000808123401,5.830951894845301
0.0012932590966744846,0.0003713552325947983,6.4031242374328485
0.017513818508436637,0.01748923839254568,1.4142135623730951
0.0006932978842085879,0.0011671900366309377,11.0
0.00028248984122242714,-0.00013820341001195423,9.486832980505138
0.0004895338997954914,0.0006138988035230795,6.708203932499369
0.0005297755792081127,0.0004454467536814859,7.810249675906654
